seller_id,seller_zip_code_prefix,seller_city,seller_state
2866,31365,belo horizonte,MG
2867,18052,sorocaba,SP
2868,94810,alvorada,RS
2869,20091,rio de janeiro,RJ
2870,8596,itaquaquecetuba,SP
2871,4131,sao paulo,SP
2872,80410,curitiba,PR
2873,1212,sao paulo,SP
2874,18270,tatui,SP
2875,11900,registro,SP
2876,13474,americana,SP
2877,4733,sao paulo,SP
2878,3165,sao paulo,SP
2879,18950,ipaussu,SP
2880,3679,sao paulo,SP
2881,86010,londrina,PR
2882,1208,sao paulo,SP
2883,36325,tiradentes,MG
2884,75901,rio verde,GO
2885,71936,brasilia,DF
2886,25900,mage,RJ
2887,75124,anapolis,GO
2888,3565,sao paulo,SP
2889,4696,sao paulo,SP
2890,1309,sao paulo,SP
2891,6764,tabao da serra,SP
2892,3908,sao paulo,SP
2893,70856,brasilia,DF
2894,3641,sao paulo,SP
2895,31980,belo horizonte,MG
2896,1310,sao paulo,SP
2897,3445,sao paulo,SP
2898,13478,americana,SP
2899,5417,sao paulo,SP
2900,9951,diadema,SP
2901,84172,castro,PR
2902,90520,porto alegre,RS
2903,2281,sao paulo,SP
2904,3279,sao paulo,SP
2905,16306,penapolis,SP
2906,5104,sao paulo,SP
2907,87114,sarandi,PR
2908,6760,sao paulo,SP
2909,12327,jacarei,SP
2910,12230,sao jose dos campos,SP
2911,88308,itajai,SC
2912,8072,sao paulo,SP
2913,18590,bofete,SP
2914,9080,santo andre,SP
2915,2336,sao paulo,SP
2916,21825,rio de janeiro,RJ
2917,86026,londrina,PR
2918,14096,ribeirao preto,SP
2919,88380,picarras,SC
2920,8070,sao paulo,SP
2921,28035,rio de janeiro,RJ
2922,9171,santo andre,SP
2923,17510,marilia,SP
2924,20551,rio de janeiro,RJ
2925,15013,sao jose do rio preto,SP
2926,4607,sao paulo,SP
2927,7097,guarulhos,SP
2928,7791,cajamar,SP
2929,18111,votorantim,SP
2930,95180,farroupilha,RS
2931,6716,cotia,SP
2932,13901,amparo,SP
2933,37443,baependi,MG
2934,29056,vitoria,ES
2935,75650,morrinhos,GO
2936,6766,taboao da serra,SP
2937,8541,ferraz de vasconcelos,SP
2938,9010,santo andre,SP
2939,9780,sao bernardo do campo,SP
2940,5051,sao paulo,SP
2941,2522,sao paulo,SP
2942,5879,sao paulo,SP
2943,86702,arapongas,PR
2944,13320,salto,SP
2945,28615,nova friburgo,RJ
2946,18136,sao roque,SP
2947,4007,sao paulo - sp,SP
2948,74150,goiania,GO
2949,8215,sao paulo,SP
2950,15131,mirassol,SP
2951,88960,sombrio,SC
2952,80620,curitiba,PR
2953,29100,vila velha,ES
2954,8275,sao paulo,SP
2955,24900,marica,RJ
2956,22240,rio de janeiro,RJ
2957,24310,niteroi,RJ
2958,14402,franca,SP
2959,19063,presidente prudente,SP
2960,1026,sao paulo,SP
2961,36407,conselheiro lafaiete,MG
2962,85812,cascavel,PR
2963,87015,maringa,PR
2964,86010,londrina,PR
2965,85816,cascavel,PR
2966,76330,jaragua,GO
2967,13250,itatiba,SP
2968,4795,sao paulo,SP
2969,81530,curitiba,PR
2970,2337,sao paulo,SP
2971,16200,birigui,SP
2972,81630,curitiba,PR
2973,89228,joinville,SC
2974,1026,sao paulo,SP
2975,13905,amparo,SP
2976,13211,jundiai,SP
2977,14940,ibitinga,SP
2978,9560,sao caetano do sul,SP
2979,30840,belo horizonte,MG
2980,2320,sao paulo,SP
2981,35044,governador valadares,MG
2982,15170,tanabi,SP
2983,33936,ribeirao das neves,MG
2984,5522,sao paulo,SP
2985,9321,maua,SP
2986,13845,mogi guacu,SP
2987,71551,brasilia,DF
2988,2969,sao paulo,SP
2989,22793,"rio de janeiro, rio de janeiro, brasil",RJ
2990,31842,belo horizonte,MG
2991,4705,sao paulo,SP
2992,31910,belo horizonte,MG
2993,20710,rio de janeiro,RJ
2994,89041,blumenau,SC
2995,37550,pouso alegre,MG
2996,8820,mogi das cruzes,SP
2997,14940,ibitinga,SP
2998,9895,sao bernardo do campo,SP
2999,3211,sao paulo,SP
3000,4360,sao paulo,SP
3001,3064,sao paulo,SP
3002,17512,marilia,SP
3003,6453,barueri,SP
3004,88316,itajai,SC
3005,13920,pedreira,SP
3006,35180,timoteo,MG
3007,8810,mogi das cruzes,SP
3008,3937,sao paulo,SP
3009,3340,sao paulo,SP
3010,3437,sao paulo,SP
3011,29480,muqui,ES
3012,89255,jaragua do sul,SC
3013,36010,juiz de fora,MG
3014,3679,sao paulo,SP
3015,14610,ipua,SP
3016,12306,jacarei / sao paulo,SP
3017,63540,varzea alegre,CE
3018,8615,suzano,SP
3019,12512,guaratingueta,SP
3020,4281,sao paulo,SP
3021,13710,tambau,SP
3022,13601,araras,SP
3023,13720,sao jose do rio pardo,SP
3024,38022,uberaba,MG
3025,20521,rio de janeiro,RJ
3026,84500,irati,PR
3027,14085,riberao preto,SP
3028,86600,rolandia,PR
3029,37708,pocos de caldas,MG
3030,52011,recife,PE
3031,88063,florianopolis,SC
3032,13253,itatiba,SP
3033,90630,porto alegre,RS
3034,4041,sao paulo,SP
3035,89136,rodeio,SC
3036,19020,presidente prudente,SP
3037,31160,belo horizonte,SP
3038,26510,nilopolis,RJ
3039,20020,rio de janeiro,RJ
3040,39400,montes claros,MG
3041,93032,sao leopoldo,RS
3042,12327,jacarei,SP
3043,9981,diadema,SP
3044,89812,chapeco,SC
3045,13600,sao paulo,SP
3046,71065,brasilia,DF
3047,41342,salvador,BA
3048,22793,rio de janeiro,RJ
3049,87045,maringa,PR
3050,3121,sao paulo,SP
3051,73813,formosa,GO
3052,25561,sao joao de meriti,RJ
3053,74930,aparecida de goiania,GO
3054,3029,sao paulo,SP
3055,3572,sao paulo,SP
3056,37590,jacutinga,MG
3057,89036,blumenau,SC
3058,24020,niteroi,RJ
3059,4771,sao paulo,SP
3060,14025,ribeirao preto,SP
3061,38405,uberlandia,MG
3062,2122,sao paulo,SP
3063,13273,valinhos,SP
3064,31310,belo horizonte,MG
3065,86360,bandeirantes,PR
3066,82900,curitiba,PR
3067,5734,sao paulo,SP
3068,20770,rio de janeiro,RJ
3069,15054,sao jose do rio preto,SP
3070,14940,ibitinga,SP
3071,2968,sao paulo,SP
3072,89082,indaial,SC
3073,86020,londrina,PR
3074,82200,curitiba,PR
3075,74835,goiania,GO
3076,13186,hortolandia,SP
3077,9550,sao caetano do sul,SP
3078,55602,vitoria de santo antao,PE
3079,13212,jundiai,SP
3080,31565,belo horizonte,MG
3081,14808,araraquara,SP
3082,85950,palotina,PR
3083,25755,petropolis,RJ
3084,6852,itapecerica da serra,SP
3085,36401,conselheiro lafaiete,MG
3086,13613,leme,SP
3087,35530,claudio,MG
3088,1238,sao paulo,SP
3089,5713,sao paulo,SP
3090,5314,sao paulo,SP
3091,87111,sarandi,PR
3092,88137,palhoca,SC
3093,4650,sao paulo,SP
3094,96080,pelotas,RS
3095,12051,taubate,SP
