customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
95200,92028,7600,mairipora,SP
50898,49322,29164,serra,ES
18765,18266,12221,sao jose dos campos,SP
51423,49825,22050,rio de janeiro,RJ
63266,61213,4917,sao paulo,SP
36632,35522,8730,mogi das cruzes,SP
8341,8168,5878,sao paulo,SP
68449,66226,60415,fortaleza,CE
42742,41422,60866,fortaleza,CE
13377,13047,4250,sao paulo,SP
11380,11118,89700,concordia,SC
63506,61445,21073,rio de janeiro,RJ
35643,34562,80060,curitiba,PR
37916,36764,88034,florianopolis,SC
40349,39113,51020,recife,PE
81006,78339,5328,sao paulo,SP
92586,89504,5707,sao paulo,SP
24568,23869,81070,curitiba,PR
73419,71032,36400,conselheiro lafaiete,MG
23957,23278,36035,juiz de fora,MG
82801,80065,39600,aracuai,MG
98639,95346,20511,rio de janeiro,RJ
30580,29661,4523,sao paulo,SP
30323,29420,96745,charqueadas,RS
54254,52555,35350,raul soares,MG
26468,25701,5025,sao paulo,SP
15781,15382,81730,curitiba,PR
85836,82991,11070,santos,SP
21240,20664,8215,sao paulo,SP
73405,71018,4663,sao paulo,SP
49520,47984,12420,pindamonhangaba,SP
16160,15749,2882,sao paulo,SP
25879,25130,24751,sao goncalo,RJ
52039,50419,83020,sao jose dos pinhais,PR
18684,18187,29050,vitoria,ES
24922,24218,26262,nova iguacu,RJ
40311,39077,38680,arinos,MG
11531,11266,36800,carangola,MG
75804,73336,4430,sao paulo,SP
54196,52498,70160,brasilia,DF
76905,74394,77710,pedro afonso,TO
14588,14221,9280,santo andre,SP
42662,41346,13295,itupeva,SP
68495,66270,9634,sao bernardo do campo,SP
81587,78896,16050,aracatuba,SP
84833,82023,5762,sao paulo,SP
28713,27862,37014,varginha,MG
8891,8700,45200,jequie,BA
63715,61644,38700,patos de minas,MG
65175,63057,3816,sao paulo,SP
50264,48708,22793,rio de janeiro,RJ
55553,53800,67140,ananindeua,PA
96618,93399,38400,uberlandia,MG
54933,53207,27541,resende,RJ
23650,22984,14780,barretos,SP
5195,5088,29645,santa maria de jetiba,ES
55147,53411,38408,uberlandia,MG
92479,89400,30750,belo horizonte,MG
3690,3606,32230,contagem,MG
55857,54085,19806,assis,SP
54763,53044,11920,iguape,SP
65682,63552,54440,jaboatao dos guararapes,PE
34683,33634,65735,capinzal do norte,MA
87502,84608,17201,jau,SP
43986,42625,96810,santa cruz do sul,RS
48641,47137,56180,cabrobo,PE
54557,52848,41213,salvador,BA
73286,70905,86050,londrina,PR
15608,15211,24240,niteroi,RJ
2027,1976,14882,jaboticabal,SP
62046,60035,88036,florianopolis,SC
74539,72112,29070,vitoria,ES
41524,40241,38610,unai,MG
59252,57339,3685,sao paulo,SP
92533,89454,28550,sao sebastiao do alto,RJ
74077,71672,91260,porto alegre,RS
69378,67122,12223,sao jose dos campos,SP
68892,66653,31710,belo horizonte,MG
98057,94786,89225,joinville,SC
4264,4172,85301,laranjeiras do sul,PR
93568,90458,28470,santo antonio de padua,RJ
55210,53471,9851,sao bernardo do campo,SP
51969,50354,5876,sao paulo,SP
55563,53810,5652,sao paulo,SP
45523,44125,6097,osasco,SP
1870,1819,44700,jacobina,BA
14956,14581,13571,sao carlos,SP
65248,63129,68195,jacareacanga,PA
55251,53511,13020,campinas,SP
95793,92597,25655,petropolis,RJ
56800,54993,12231,sao jose dos campos,SP
5145,5038,92320,canoas,RS
71804,69473,11365,sao vicente,SP
10846,10598,35400,ouro preto,MG
93252,90150,5356,sao paulo,SP
43700,42347,35547,carmo da mata,MG
98912,95611,25710,petropolis,RJ
43062,41732,30880,belo horizonte,MG
25286,24563,3415,sao paulo,SP
76638,74139,4532,sao paulo,SP
26892,26108,19060,presidente prudente,SP
46170,44752,63113,crato,CE
50447,48886,13157,cosmopolis,SP
17057,16624,13467,americana,SP
83763,80996,20021,rio de janeiro,RJ
62042,60031,33120,santa luzia,MG
92363,89287,91030,porto alegre,RS
70129,67846,20550,rio de janeiro,RJ
84247,81461,25963,teresopolis,RJ
12631,12333,29560,guacui,ES
11576,11308,35930,joao monlevade,MG
80486,77843,4841,sao paulo,SP
61450,59453,95032,caxias do sul,RS
88701,85768,25942,guapimirim,RJ
69358,67102,1421,sao paulo,SP
8036,7869,11704,praia grande,SP
31186,30251,22765,rio de janeiro,RJ
43414,42076,72231,brasilia,DF
35421,34346,98700,ijui,RS
51138,49553,87301,campo mourao,PR
7173,7019,88070,florianopolis,SC
59051,57147,22471,rio de janeiro,RJ
51456,49856,33400,lagoa santa,MG
84931,82117,8031,sao paulo,SP
44975,43587,54280,jaboatao dos guararapes,PE
68518,66293,58079,joao pessoa,PB
59108,57200,14169,sertaozinho,SP
3197,3120,6397,carapicuiba,SP
97357,94112,6460,barueri,SP
36224,35122,89803,chapeco,SC
48289,46802,22715,rio de janeiro,RJ
46728,45295,13380,nova odessa,SP
54354,52652,4794,sao paulo,SP
81654,78962,11320,sao vicente,SP
82901,80163,24754,sao goncalo,RJ
2516,2456,7991,francisco morato,SP
23527,22864,96211,rio grande,RS
94784,91627,13468,americana,SP
14633,14266,90030,porto alegre,RS
23312,22658,36923,luisburgo,MG
78033,75490,18681,lencois paulista,SP
20874,20313,48905,juazeiro,BA
87170,84287,21210,rio de janeiro,RJ
86751,83877,33825,ribeirao das neves,MG
13126,12804,90240,porto alegre,RS
64459,62363,95082,caxias do sul,RS
45245,43850,13872,sao joao da boa vista,SP
80969,78304,41213,salvador,BA
9363,9160,50090,recife,PE
48070,46593,37564,borda da mata,MG
4466,4372,7792,cajamar,SP
24149,23467,18060,sorocaba,SP
68052,65845,22270,rio de janeiro,RJ
32354,31375,35118,periquito,MG
30417,29509,29203,guarapari,ES
60954,58975,14900,itapolis,SP
76199,73712,5410,sao paulo,SP
55219,53479,88036,florianopolis,SC
37075,35952,4204,sao paulo,SP
16268,15855,5448,sao paulo,SP
85014,82199,18061,sorocaba,SP
41217,39942,71928,brasilia,DF
57095,55279,25045,duque de caxias,RJ
15380,14992,81460,curitiba,PR
66781,64616,11035,santos,SP
40410,39174,34004,nova lima,MG
64116,62036,95770,feliz,RS
40227,38995,26290,nova iguacu,RJ
59367,57452,2037,sao paulo,SP
51689,50084,88085,florianopolis,SC
94395,91248,46690,abaira,BA
66068,63930,83750,lapa,PR
91120,88088,38408,uberlandia,MG
84691,81887,22720,rio de janeiro,RJ
65642,63513,28380,natividade,RJ
42788,41466,13731,mococa,SP
84686,81882,76330,jaragua,GO
21067,20500,14090,ribeirao preto,SP
87806,84900,26910,governador portela,RJ
32249,31277,4473,sao paulo,SP
2057,2006,22733,rio de janeiro,RJ
36574,35466,5002,sao paulo,SP
95082,91916,18087,sorocaba,SP
97283,94040,4821,sao paulo,SP
85397,82566,18530,tiete,SP
51629,50025,75113,anapolis,GO
60861,58885,38031,uberaba,MG
42451,41141,95972,vespasiano correa,RS
76580,74081,9330,maua,SP
10592,10353,4140,sao paulo,SP
22483,21858,54280,jaboatao dos guararapes,PE
49655,48116,2226,sao paulo,SP
77892,75350,57220,feliz deserto,AL
79636,77034,78048,cuiaba,MT
89044,86099,19800,assis,SP
8777,8589,8710,mogi das cruzes,SP
5622,5509,35500,divinopolis,MG
99150,95837,7082,guarulhos,SP
84055,81276,3335,sao paulo,SP
37972,36819,89806,chapeco,SC
87791,84886,12053,taubate,SP
66762,64599,98500,tenente portela,RS
686,657,26279,nova iguacu,RJ
80979,78314,6544,santana de parnaiba,SP
34042,33012,15440,nova granada,SP
52698,51058,38740,patrocinio,MG
95853,92654,30493,belo horizonte,MG
76320,73828,3816,sao paulo,SP
43446,42107,9290,santo andre,SP
94336,91190,4278,sao paulo,SP
96604,93385,85890,missal,PR
43296,41962,30570,belo horizonte,MG
60307,58353,60731,fortaleza,CE
5528,5415,87013,maringa,PR
95363,92184,84500,irati,PR
71515,69192,84130,palmeira,PR
44303,42931,16370,promissao,SP
1300,1259,18603,botucatu,SP
62184,60171,68372,altamira,PA
23851,23176,5042,sao paulo,SP
65236,63117,4821,sao paulo,SP
18092,17618,2261,sao paulo,SP
18427,17940,62900,russas,CE
69992,67713,3572,sao paulo,SP
51935,50320,35300,caratinga,MG
72584,70226,4571,sao paulo,SP
26873,26090,29460,bom jesus do norte,ES
38284,37118,8599,itaquaquecetuba,SP
1455,1414,22795,rio de janeiro,RJ
61657,59655,91050,porto alegre,RS
69399,67142,37002,varginha,MG
39531,38330,4576,sao paulo,SP
2801,2735,9780,sao bernardo do campo,SP
10167,9946,14070,ribeirao preto,SP
17762,17303,38610,unai,MG
50798,49225,13142,paulinia,SP
2687,2622,22713,rio de janeiro,RJ
31109,30174,6330,carapicuiba,SP
70433,68141,87709,paranavai,PR
34168,33138,6515,santana de parnaiba,SP
88042,85130,20520,rio de janeiro,RJ
30597,29678,9571,sao caetano do sul,SP
64289,62200,13505,rio claro,SP
82403,79679,88301,itajai,SC
69060,66815,65085,sao luis,MA
26863,26081,75261,senador canedo,GO
32117,31150,88134,palhoca,SC
17415,16968,44550,sao felipe,BA
86545,83679,78552,sinop,MT
14829,14457,6236,osasco,SP
36092,34995,66040,belem,PA
67774,65576,95020,caxias do sul,RS
50535,48973,7090,guarulhos,SP
12778,12473,12060,taubate,SP
71976,69638,7241,guarulhos,SP
59296,57381,95778,vale real,RS
29299,28430,36660,alem paraiba,MG
9060,8864,8683,suzano,SP
38921,37737,28655,monnerat,RJ
20925,20362,54140,jaboatao dos guararapes,PE
71817,69486,64052,teresina,PI
44434,43059,6622,jandira,SP
51106,49521,13280,vinhedo,SP
73542,71153,57046,maceio,AL
65832,63697,9896,sao bernardo do campo,SP
45637,44236,6149,osasco,SP
50541,48979,79130,rio brilhante,MS
26740,25959,4194,sao paulo,SP
24391,23697,40810,salvador,BA
90399,87390,1224,sao paulo,SP
17945,17475,28013,campos dos goytacazes,RJ
93731,90613,1223,sao paulo,SP
68023,65816,78500,colider,MT
19681,19152,75054,anapolis,GO
45305,43910,75800,jatai,GO
60917,58939,20030,rio de janeiro,RJ
53008,51354,5763,sao paulo,SP
8605,8424,99701,erechim,RS
84362,81571,89650,treze tilias,SC
64607,62507,5663,sao paulo,SP
10999,10747,14883,jaboticabal,SP
73787,71389,9855,sao bernardo do campo,SP
3639,3556,2440,sao paulo,SP
16575,16158,7095,guarulhos,SP
69197,66946,86300,cornelio procopio,PR
58299,56432,4269,sao paulo,SP
87069,84189,42710,lauro de freitas,BA
88766,85830,72241,brasilia,DF
81652,78960,5120,sao paulo,SP
77222,74697,13458,santa barbara d'oeste,SP
2134,2083,22451,rio de janeiro,RJ
85551,82713,88850,forquilhinha,SC
64149,62067,4143,sao paulo,SP
26148,25391,11750,peruibe,SP
50803,49230,26323,queimados,RJ
99389,96065,5089,sao paulo,SP
44782,43398,11065,santos,SP
2161,2109,37022,varginha,MG
50469,48908,9090,santo andre,SP
52531,50897,14450,jeriquara,SP
6910,6764,2021,sao paulo,SP
50223,48668,52070,recife,PE
5317,5209,29704,colatina,ES
62271,60254,95520,osorio,RS
70223,67938,28015,campos dos goytacazes,RJ
97695,94444,93510,novo hamburgo,RS
56864,55057,13057,campinas,SP
32269,31296,2206,sao paulo,SP
80911,78246,5540,sao paulo,SP
80910,78246,5540,sao paulo,SP
50386,48826,85840,ceu azul,PR
66083,63944,7176,guarulhos,SP
25383,24658,22793,rio de janeiro,RJ
32173,31205,71572,brasilia,DF
80299,77662,46600,tanhacu,BA
23000,22356,31744,belo horizonte,MG
54029,52338,80050,curitiba,PR
7790,7629,13730,mococa,SP
81744,79049,85851,foz do iguacu,PR
80611,77964,20541,rio de janeiro,RJ
88114,85197,62530,miraima,CE
22639,22010,32140,contagem,MG
91134,88102,5516,sao paulo,SP
74296,71882,29645,santa maria de jetiba,ES
40434,39196,71810,brasilia,DF
68793,66557,30411,belo horizonte,MG
61302,59311,13830,santo antonio de posse,SP
44848,43461,63765,sucesso,CE
78961,76387,4880,sao paulo,SP
45689,44286,4562,sao paulo,SP
68078,65871,16880,valparaiso,SP
38406,37238,30750,belo horizonte,MG
33309,32297,13041,campinas,SP
98944,95640,36420,ouro branco,MG
93433,90325,40484,salvador,BA
29316,28446,22060,rio de janeiro,RJ
55565,53812,20550,rio de janeiro,RJ
93088,89991,54450,jaboatao dos guararapes,PE
44085,42720,25730,petropolis,RJ
3607,3524,3930,sao paulo,SP
11718,11449,3144,sao paulo,SP
6221,6089,13255,itatiba,SP
98308,95028,12042,taubate,SP
84475,81679,6433,barueri,SP
35162,34097,14030,ribeirao preto,SP
76778,74272,77807,araguaina,TO
62499,60472,96810,santa cruz do sul,RS
73240,70860,27946,macae,RJ
62339,60317,30350,belo horizonte,MG
18416,17929,28911,cabo frio,RJ
8236,8064,59810,portalegre,RN
18576,18083,78720,rondonopolis,MT
92603,89518,35570,formiga,MG
37081,35957,20550,rio de janeiro,RJ
8406,8233,6436,barueri,SP
20048,19509,11680,ubatuba,SP
5541,5428,20271,rio de janeiro,RJ
84988,82173,80630,curitiba,PR
52053,50433,98801,santo angelo,RS
59144,57236,14094,ribeirao preto,SP
21318,20740,4890,sao paulo,SP
93214,90112,91380,porto alegre,RS
32075,31109,12606,lorena,SP
59098,57190,22020,rio de janeiro,RJ
37948,36795,22471,rio de janeiro,RJ
61268,59279,14840,guariba,SP
34001,32971,20270,rio de janeiro,RJ
91297,88255,96740,arroio dos ratos,RS
19625,19099,38970,campos altos,MG
27249,26450,91910,porto alegre,RS
27891,27070,24716,sao goncalo,RJ
31590,30642,5423,sao paulo,SP
74807,72374,40750,salvador,BA
97418,94172,14020,ribeirao preto,SP
1222,1181,69033,manaus,AM
82857,80119,20755,rio de janeiro,RJ
25968,25214,96160,capao do leao,RS
20658,20103,9180,santo andre,SP
46035,44622,13825,holambra,SP
1940,1889,28605,nova friburgo,RJ
59816,57886,79321,corumba,MS
28338,27499,1405,sao paulo,SP
11051,10795,12233,sao jose dos campos,SP
42689,41370,13607,araras,SP
72600,70242,93900,ivoti,RS
64665,62563,89190,taio,SC
19802,19271,40375,salvador,BA
9175,8978,99950,tapejara,RS
4588,4492,27525,resende,RJ
18239,17758,3726,sao paulo,SP
54253,52554,17800,adamantina,SP
8116,7946,13024,campinas,SP
29947,29061,37570,ouro fino,MG
50591,49026,85810,cascavel,PR
87061,84182,95760,sao sebastiao do cai,RS
36360,35254,31155,belo horizonte,MG
5304,5196,20510,rio de janeiro,RJ
39123,37931,72622,brasilia,DF
73039,70666,13277,valinhos,SP
54019,52328,96015,pelotas,RS
73021,70649,26582,mesquita,RJ
40772,39514,32676,betim,MG
82673,79938,56600,sertania,PE
38119,36958,13843,mogi-guacu,SP
42603,41288,18760,cerqueira cesar,SP
39131,37938,65670,paraibano,MA
40608,39360,2941,sao paulo,SP
43888,42530,88136,palhoca,SC
80326,77689,65076,sao luis,MA
61015,59036,30350,belo horizonte,MG
58978,57076,22451,rio de janeiro,RJ
42353,41044,78380,denise,MT
35864,34776,13032,campinas,SP
65653,63524,29101,vila velha,ES
97661,94411,96083,pelotas,RS
55239,53499,54090,jaboatao dos guararapes,PE
71070,68758,19830,echapora,SP
17587,17136,69900,rio branco,AC
26389,25624,3317,sao paulo,SP
47706,46243,37556,pouso alegre,MG
49464,47932,9280,santo andre,SP
84657,81854,16750,rubiacea,SP
35978,34883,36530,sao geraldo,MG
3365,3286,4960,sao paulo,SP
27217,26420,20241,rio de janeiro,RJ
3102,3030,79400,coxim,MS
43236,41903,7500,santa isabel,SP
98847,95548,30190,belo horizonte,MG
6893,6747,83650,balsa nova,PR
1625,1580,67130,ananindeua,PA
42505,41191,45350,itirucu,BA
93807,90686,18460,itarare,SP
25197,24479,60510,fortaleza,CE
66117,63978,59151,parnamirim,RN
82451,79724,24240,niteroi,RJ
5569,5456,22245,rio de janeiro,RJ
93569,90459,12234,sao jose dos campos,SP
13805,13462,16980,guaracai,SP
10517,10278,32676,betim,MG
64408,62314,29725,marilandia,ES
15092,14715,4553,sao paulo,SP
42290,40983,1302,sao paulo,SP
6962,6815,24858,itaborai,RJ
86792,83918,24425,sao goncalo,RJ
97395,94149,5417,sao paulo,SP
57760,55917,95680,canela,RS
41049,39782,88353,brusque,SC
60515,58556,22071,rio de janeiro,RJ
11731,11461,3590,sao paulo,SP
82303,79581,40330,salvador,BA
4759,4660,15707,jales,SP
98269,94992,13848,mogi-guacu,SP
62075,60063,8460,sao paulo,SP
91869,88807,2523,sao paulo,SP
65585,63456,37500,itajuba,MG
35029,33968,15503,votuporanga,SP
77633,75098,38183,araxa,MG
83262,80512,25275,duque de caxias,RJ
45339,43944,6663,itapevi,SP
56860,55053,35300,caratinga,MG
10272,10044,67140,ananindeua,PA
15823,15424,17180,iacanga,SP
49868,48322,11050,santos,SP
35064,34002,89218,joinville,SC
3535,3455,4142,sao paulo,SP
60674,58704,81230,curitiba,PR
10126,9906,13322,salto,SP
86394,83532,11454,guaruja,SP
47908,46438,4459,sao paulo,SP
14503,14139,29164,serra,ES
26973,26186,78307,campos de julio,MT
23398,22738,11703,praia grande,SP
84471,81676,22280,rio de janeiro,RJ
4699,4601,72015,brasilia,DF
56258,54472,13505,rio claro,SP
69464,67203,85857,foz do iguacu,PR
12056,11777,20261,rio de janeiro,RJ
66024,63887,9450,rio grande da serra,SP
84102,81321,88160,biguacu,SC
55340,53596,83833,fazenda rio grande,PR
31625,30677,41900,salvador,BA
50177,48622,32400,ibirite,MG
64509,62411,72880,cidade ocidental,GO
60687,58716,4141,sao paulo,SP
33683,32661,29112,vila velha,ES
64204,62119,17053,bauru,SP
14090,13739,5347,sao paulo,SP
62099,60086,6544,santana de parnaiba,SP
21466,20886,38057,uberaba,MG
98111,94836,5727,sao paulo,SP
6041,5917,88117,sao jose,SC
87382,84494,13348,indaiatuba,SP
2292,2239,1552,sao paulo,SP
17509,17060,21041,rio de janeiro,RJ
96717,93492,76820,porto velho,RO
55737,53970,13466,americana,SP
40562,39317,80240,curitiba,PR
71370,69052,29166,serra,ES
62057,60046,22740,rio de janeiro,RJ
73331,70948,37928,sao roque de minas,MG
55568,53815,2435,sao paulo,SP
16699,16279,13603,araras,SP
54851,53129,5447,sao paulo,SP
52656,51018,32260,contagem,MG
12697,12395,23062,rio de janeiro,RJ
15205,14823,24855,itaborai,RJ
83009,80266,37505,itajuba,MG
61724,59718,71070,brasilia,DF
50739,49168,11020,santos,SP
92442,89365,39270,pirapora,MG
9817,9604,64002,teresina,PI
38128,36967,6436,barueri,SP
15886,15486,95860,taquari,RS
3990,3899,13416,piracicaba,SP
40848,39588,9560,sao caetano do sul,SP
44,44,30441,belo horizonte,MG
58294,56427,8010,sao paulo,SP
65501,63373,76868,machadinho d'oeste,RO
64833,62726,16300,penapolis,SP
93888,90764,31310,belo horizonte,MG
75093,72648,88502,lages,SC
76100,73618,6435,barueri,SP
13835,13492,49015,aracaju,SE
42734,41414,6660,itapevi,SP
58119,56258,90440,porto alegre,RS
19278,18765,36013,juiz de fora,MG
26573,25803,61920,maracanau,CE
83510,80748,29070,vitoria,ES
14538,14172,89990,sao lourenco do oeste,SC
30550,29631,81150,curitiba,PR
39452,38255,27273,volta redonda,RJ
31168,30233,64009,teresina,PI
40389,39153,33120,santa luzia,MG
32958,31955,62550,morrinhos,CE
44538,43161,91350,porto alegre,RS
94360,91214,11310,sao vicente,SP
747,718,27143,barra do pirai,RJ
40002,38781,9404,ribeirao pires,SP
28285,27447,2965,sao paulo,SP
80552,77906,13806,mogi mirim,SP
14768,14397,16300,penapolis,SP
78511,75955,26285,nova iguacu,RJ
97894,94629,9560,sao caetano do sul,SP
65526,63397,38600,paracatu,MG
38408,37240,87704,paranavai,PR
50046,48499,3033,sao paulo,SP
41909,40616,3408,sao paulo,SP
13224,12900,5539,sao paulo,SP
24603,23903,97300,sao gabriel,RS
81983,79272,12030,taubate,SP
22455,21832,25510,sao joao de meriti,RJ
59871,57939,58038,joao pessoa,PB
19932,19397,96503,cachoeira do sul,RS
71593,69267,6826,embu das artes,SP
80098,77467,28180,cardoso moreira,RJ
90718,87697,4125,sao paulo,SP
79205,76619,89665,capinzal,SC
23027,22380,6704,cotia,SP
40906,39643,21361,rio de janeiro,RJ
68389,66167,18610,botucatu,SP
1760,1711,86058,londrina,PR
83159,80412,18540,porto feliz,SP
82128,79414,39990,aguas vermelhas,MG
81482,78793,29163,serra,ES
13605,13270,29101,vila velha,ES
39824,38610,22723,rio de janeiro,RJ
33724,32701,6708,cotia,SP
50949,49371,7241,guarulhos,SP
11325,11063,85812,cascavel,PR
76887,74379,38770,joao pinheiro,MG
27684,26871,14730,monte azul paulista,SP
55909,54135,4020,sao paulo,SP
87952,85042,6824,embu das artes,SP
27253,26454,1304,sao paulo,SP
5894,5774,69919,rio branco,AC
90485,87474,89896,itapiranga,SC
63512,61451,93260,esteio,RS
38784,37606,50720,recife,PE
73802,71403,70767,brasilia,DF
71375,69056,72318,brasilia,DF
87094,84214,13450,santa barbara d'oeste,SP
75026,72585,5787,sao paulo,SP
25024,24313,6764,taboao da serra,SP
55508,53757,9180,santo andre,SP
43716,42363,56304,petrolina,PE
54737,53019,62265,varjota,CE
7521,7363,69800,humaita,AM
86866,83989,39860,nanuque,MG
89991,86999,44280,teodoro sampaio,BA
75363,72907,30421,belo horizonte,MG
46670,45237,38401,uberlandia,MG
82148,79433,86920,kalore,PR
90442,87431,13484,limeira,SP
30019,29130,88020,florianopolis,SC
4828,4729,60170,fortaleza,CE
83115,80369,9260,santo andre,SP
63308,61253,24220,niteroi,RJ
67763,65566,60125,fortaleza,CE
62976,60932,93347,novo hamburgo,RS
62975,60932,93347,novo hamburgo,RS
59046,57142,88064,florianopolis,SC
71733,69403,71692,brasilia,DF
45500,44103,29172,serra,ES
55825,54053,6851,itapecerica da serra,SP
28054,27225,61601,caucaia,CE
94029,90897,22021,rio de janeiro,RJ
15854,15454,76600,goias,GO
37673,36529,35350,raul soares,MG
38998,37809,60115,fortaleza,CE
75388,72932,1527,sao paulo,SP
80233,77599,18046,sorocaba,SP
80042,77415,9860,sao bernardo do campo,SP
28792,27939,30310,belo horizonte,MG
24675,23975,2519,sao paulo,SP
71603,69277,12080,taubate,SP
30783,29859,32280,contagem,MG
73789,71391,33170,santa luzia,MG
97223,93981,4074,sao paulo,SP
29207,28339,89896,itapiranga,SC
93130,90033,13760,tapiratiba,SP
38168,37007,55580,sirinhaem,PE
828,796,4505,sao paulo,SP
31226,30290,38500,monte carmelo,MG
25747,25005,35660,para de minas,MG
23258,22604,72260,brasilia,DF
53386,51720,13041,campinas,SP
76665,74165,28300,itaperuna,RJ
51388,49791,85055,guarapuava,PR
68846,66608,5089,sao paulo,SP
71304,68987,21911,rio de janeiro,RJ
61319,59327,22785,rio de janeiro,RJ
14837,14463,87508,umuarama,PR
87580,84684,71938,brasilia,DF
2690,2624,4089,sao paulo,SP
86201,83345,64255,pedro ii,PI
47226,45778,6341,carapicuiba,SP
49283,47758,59140,parnamirim,RN
56317,54528,8790,mogi das cruzes,SP
1890,1839,23063,rio de janeiro,RJ
91084,88052,3047,sao paulo,SP
86583,83714,8584,itaquaquecetuba,SP
22944,22303,8210,sao paulo,SP
67592,65405,49063,aracaju,SE
79648,77045,79750,nova andradina,MS
28964,28107,9960,diadema,SP
43507,42162,31525,belo horizonte,MG
10307,10077,79955,juti,MS
89314,86359,87290,luiziana,PR
23809,23137,73080,brasilia,DF
12435,12142,76807,porto velho,RO
94678,91522,4194,sao paulo,SP
59957,58020,35010,governador valadares,MG
16770,16348,20550,rio de janeiro,RJ
79025,76450,6454,barueri,SP
64035,61957,28899,rio das ostras,RJ
20264,19722,32041,contagem,MG
27921,27096,85980,guaira,PR
79488,76892,4930,sao paulo,SP
31355,30414,13160,artur nogueira,SP
92,92,20550,rio de janeiro,RJ
69100,66855,30510,belo horizonte,MG
89289,86335,13088,campinas,SP
15817,15418,88337,balneario camboriu,SC
39696,38490,4142,sao paulo,SP
15664,15266,82515,curitiba,PR
63878,61803,9070,santo andre,SP
18686,18189,17203,jau,SP
13735,13393,83005,sao jose dos pinhais,PR
70583,68287,19907,ourinhos,SP
82821,80084,23810,itaguai,RJ
77288,74763,76385,goianesia,GO
65604,63475,41820,salvador,BA
45583,44183,40080,salvador,BA
68455,66232,62930,limoeiro do norte,CE
96510,93296,29390,iuna,ES
70067,67785,14400,franca,SP
33849,32823,39387,francisco dumont,MG
81404,78720,9920,diadema,SP
67695,65501,44091,feira de santana,BA
92889,89799,6036,osasco,SP
47958,46485,89080,indaial,SC
96356,93150,7075,guarulhos,SP
43271,41937,14200,sao simao,SP
14935,14560,4516,sao paulo,SP
80586,77939,52071,recife,PE
82396,79672,9571,sao caetano do sul,SP
9957,9740,18074,sorocaba,SP
7982,7817,31872,belo horizonte,MG
72885,70517,13875,sao joao da boa vista,SP
65406,63282,13098,campinas,SP
23700,23032,16403,lins,SP
50632,49066,3261,sao paulo,SP
90310,87308,33025,santa luzia,MG
29217,28349,12243,sao jose dos campos,SP
56098,54314,53560,abreu e lima,PE
83814,81042,2177,sao paulo,SP
40944,39680,66913,belem,PA
92069,89002,96300,jaguarao,RS
34366,33329,73850,cristalina,GO
5003,4899,36900,manhuacu,MG
63060,61014,31540,belo horizonte,MG
26869,26086,91540,porto alegre,RS
53024,51370,64606,picos,PI
43535,42187,22421,rio de janeiro,RJ
2469,2411,24935,marica,RJ
57273,55451,93950,dois irmaos,RS
55880,54107,62900,russas,CE
37328,36196,27253,volta redonda,RJ
74543,72116,6900,embu-guacu,SP
31063,30131,85575,sao jorge d'oeste,PR
38411,37243,92410,canoas,RS
76134,73651,20220,rio de janeiro,RJ
73211,70831,29090,vitoria,ES
72282,69933,7134,guarulhos,SP
3248,3170,2046,sao paulo,SP
35433,34357,15505,votuporanga,SP
60571,58610,13490,cordeiropolis,SP
54152,52456,38080,uberaba,MG
33357,32344,23906,angra dos reis,RJ
16815,16392,78045,cuiaba,MT
62455,60428,40255,salvador,BA
83217,80469,22260,rio de janeiro,RJ
42561,41246,29042,vitoria,ES
42560,41246,29042,vitoria,ES
22936,22295,36400,conselheiro lafaiete,MG
3946,3856,86470,jundiai do sul,PR
59916,57979,21911,rio de janeiro,RJ
90369,87361,5884,sao paulo,SP
61150,59166,9571,sao caetano do sul,SP
18431,17944,14094,ribeirao preto,SP
90657,87638,24358,niteroi,RJ
36558,35450,12241,sao jose dos campos,SP
44000,42638,25510,sao joao de meriti,RJ
55007,53277,77603,pugmil,TO
694,665,38015,uberaba,MG
28373,27532,37430,conceicao do rio verde,MG
80965,78300,24315,niteroi,RJ
99090,95780,78050,cuiaba,MT
66788,64623,13088,campinas,SP
6981,6834,25045,duque de caxias,RJ
27303,26504,89900,sao miguel do oeste,SC
6700,6557,3449,sao paulo,SP
85731,82889,1525,sao paulo,SP
18854,18352,38120,conceicao das alagoas,MG
65292,63173,3622,sao paulo,SP
2605,2543,97845,dezesseis de novembro,RS
56511,54713,12914,braganca paulista,SP
92524,89445,58430,campina grande,PB
11227,10967,13820,jaguariuna,SP
32370,31391,4937,sao paulo,SP
21215,20639,17501,marilia,SP
51141,49556,13209,jundiai,SP
39934,38716,28035,campos dos goytacazes,RJ
21425,20845,5801,sao paulo,SP
98303,95023,6764,taboao da serra,SP
86566,83699,89037,blumenau,SC
97026,93793,38600,paracatu,MG
19784,19253,22730,rio de janeiro,RJ
53627,51954,35501,divinopolis,MG
44665,43282,37558,pouso alegre,MG
3310,3231,76829,porto velho,RO
75620,73157,19160,alvares machado,SP
92841,89752,25250,duque de caxias,RJ
36708,35595,5351,sao paulo,SP
42129,40829,9420,ribeirao pires,SP
8378,8205,18120,mairinque,SP
30796,29872,32604,betim,MG
66255,64110,29903,linhares,ES
19434,18914,6449,barueri,SP
98765,95468,89205,joinville,SC
87199,84314,13140,paulinia,SP
