mql_id,first_contact_date,landing_page_id_NEW,origin
141,5/16/2018,60,paid_search
181,5/11/2018,60,paid_search
744,5/3/2018,60,paid_search
775,5/10/2018,60,paid_search
825,5/5/2018,60,paid_search
1312,4/24/2018,60,paid_search
1540,5/21/2018,60,paid_search
1554,5/21/2018,60,paid_search
1994,5/17/2018,60,organic_search
2036,5/3/2018,60,paid_search
2587,4/25/2018,60,organic_search
2837,4/25/2018,60,
3027,5/9/2018,60,paid_search
3055,4/30/2018,60,paid_search
3076,5/14/2018,60,paid_search
3451,5/2/2018,60,paid_search
3640,5/2/2018,60,social
3939,5/15/2018,60,paid_search
4373,5/23/2018,60,paid_search
4383,5/24/2018,60,paid_search
4505,4/18/2018,60,paid_search
4525,4/30/2018,60,paid_search
4815,4/16/2018,60,paid_search
5212,5/10/2018,60,paid_search
5257,4/20/2018,60,paid_search
5660,5/16/2018,60,paid_search
5679,4/6/2018,60,organic_search
5697,4/24/2018,60,paid_search
5811,4/23/2018,60,paid_search
6063,5/24/2018,60,paid_search
6690,4/4/2018,60,paid_search
6758,4/25/2018,60,paid_search
6989,4/25/2018,60,paid_search
7493,4/12/2018,60,paid_search
7701,4/18/2018,60,paid_search
7871,4/23/2018,60,paid_search
142,2/19/2018,61,email
501,4/25/2018,61,paid_search
844,11/24/2017,61,paid_search
1022,1/17/2018,61,paid_search
1501,1/29/2018,61,paid_search
1890,3/22/2018,61,paid_search
2281,2/16/2018,61,paid_search
2507,4/23/2018,61,paid_search
2800,3/27/2018,61,paid_search
2887,1/31/2018,61,paid_search
3054,3/26/2018,61,paid_search
3188,10/26/2017,61,organic_search
3344,3/28/2018,61,paid_search
3388,10/30/2017,61,paid_search
4686,3/19/2018,61,paid_search
5590,4/23/2018,61,organic_search
7508,4/20/2018,61,paid_search
143,4/17/2018,62,email
146,11/13/2017,63,email
159,11/13/2017,63,email
234,11/13/2017,63,email
348,11/16/2017,63,paid_search
435,11/13/2017,63,email
475,11/14/2017,63,direct_traffic
2269,11/17/2017,63,organic_search
2504,11/18/2017,63,email
3343,11/14/2017,63,email
5403,11/13/2017,63,referral
6188,11/13/2017,63,email
152,1/19/2018,64,social
1055,8/23/2017,64,organic_search
1129,9/21/2017,64,paid_search
2682,1/11/2018,64,paid_search
3187,4/2/2018,64,paid_search
3465,10/23/2017,64,paid_search
4165,1/22/2018,64,paid_search
4707,9/25/2017,64,paid_search
6121,9/21/2017,64,paid_search
7299,1/24/2018,64,paid_search
153,4/5/2018,65,direct_traffic
211,7/31/2017,65,unknown
573,9/26/2017,65,direct_traffic
639,4/5/2018,65,
873,8/3/2017,65,direct_traffic
939,2/21/2018,65,direct_traffic
1415,8/7/2017,65,organic_search
1597,1/30/2018,65,direct_traffic
1709,2/21/2018,65,referral
1803,3/1/2018,65,referral
2589,1/22/2018,65,referral
4030,8/17/2017,65,direct_traffic
4714,8/11/2017,65,organic_search
6173,2/23/2018,65,referral
6224,10/31/2017,65,direct_traffic
6592,4/3/2018,65,direct_traffic
6614,2/28/2018,65,direct_traffic
6855,1/26/2018,65,unknown
7262,9/5/2017,65,paid_search
157,3/13/2018,66,email
1963,3/14/2018,66,paid_search
2244,3/16/2018,66,email
2285,3/14/2018,66,other
2473,3/15/2018,66,unknown
2644,3/13/2018,66,email
2847,3/13/2018,66,email
3448,3/14/2018,66,email
3577,3/13/2018,66,email
3880,3/14/2018,66,paid_search
4083,3/13/2018,66,email
4550,3/13/2018,66,other_publicities
4570,3/13/2018,66,email
4897,3/13/2018,66,email
5529,3/13/2018,66,email
5653,3/13/2018,66,email
5884,3/14/2018,66,email
5981,3/13/2018,66,paid_search
6023,3/13/2018,66,social
6651,3/14/2018,66,email
7281,5/28/2018,66,email
7405,3/13/2018,66,other
7416,3/13/2018,66,other
7637,3/13/2018,66,email
7698,3/13/2018,66,unknown
160,3/18/2018,67,social
1644,3/19/2018,67,social
2179,3/18/2018,67,social
2368,3/19/2018,67,social
2552,3/18/2018,67,social
3143,3/17/2018,67,social
3212,3/16/2018,67,social
4434,3/19/2018,67,social
4541,3/19/2018,67,social
4977,3/18/2018,67,organic_search
5721,3/19/2018,67,social
5895,3/18/2018,67,social
6474,3/18/2018,67,social
7216,3/19/2018,67,organic_search
7671,3/19/2018,67,social
165,4/12/2018,68,organic_search
169,7/17/2017,69,organic_search
381,10/2/2017,69,organic_search
568,1/21/2018,69,organic_search
2193,12/28/2017,69,display
2356,9/21/2017,69,organic_search
2618,4/19/2018,69,organic_search
3306,4/2/2018,69,organic_search
3482,3/1/2018,69,paid_search
4559,4/14/2018,69,organic_search
5160,3/23/2018,69,paid_search
7649,1/31/2018,69,organic_search
7857,4/24/2018,69,direct_traffic
170,4/1/2018,70,social
953,4/9/2018,70,social
1733,4/1/2018,70,social
3875,3/31/2018,70,social
5842,4/1/2018,70,social
6499,4/3/2018,70,social
7555,4/3/2018,70,social
7709,3/30/2018,70,social
7845,3/31/2018,70,social
175,2/20/2018,71,paid_search
178,3/29/2018,72,paid_search
1899,3/12/2018,72,paid_search
4132,3/7/2018,72,paid_search
4180,3/8/2018,72,paid_search
4681,3/11/2018,72,paid_search
6219,3/12/2018,72,paid_search
180,4/12/2018,73,unknown
297,2/19/2018,73,referral
316,3/14/2018,73,referral
353,4/16/2018,73,direct_traffic
651,2/22/2018,73,paid_search
700,3/7/2018,73,organic_search
882,2/21/2018,73,unknown
960,4/2/2018,73,direct_traffic
1077,3/9/2018,73,organic_search
1121,3/21/2018,73,organic_search
1195,3/26/2018,73,paid_search
1251,2/2/2018,73,referral
1411,5/7/2018,73,social
1452,2/7/2018,73,paid_search
1479,3/8/2018,73,organic_search
1536,5/4/2018,73,paid_search
1588,2/16/2018,73,email
1621,4/12/2018,73,unknown
1702,4/17/2018,73,paid_search
1867,3/15/2018,73,paid_search
1874,3/6/2018,73,unknown
2139,5/10/2018,73,paid_search
2256,4/23/2018,73,organic_search
2561,4/2/2018,73,organic_search
2907,3/21/2018,73,social
3088,5/22/2018,73,unknown
3402,5/14/2018,73,paid_search
3404,3/2/2018,73,direct_traffic
3405,2/20/2018,73,paid_search
3527,3/6/2018,73,direct_traffic
3542,3/21/2018,73,social
3668,4/5/2018,73,organic_search
4159,4/23/2018,73,organic_search
4321,3/14/2018,73,organic_search
4386,4/25/2018,73,organic_search
4589,4/10/2018,73,paid_search
4728,3/6/2018,73,organic_search
4737,5/5/2018,73,direct_traffic
4960,2/27/2018,73,direct_traffic
4987,5/16/2018,73,social
5137,2/5/2018,73,social
5190,5/17/2018,73,organic_search
5377,2/16/2018,73,referral
5523,4/8/2018,73,organic_search
5542,4/16/2018,73,referral
5645,3/19/2018,73,unknown
6557,4/2/2018,73,organic_search
6669,3/21/2018,73,social
6672,2/1/2018,73,social
6751,3/15/2018,73,paid_search
6803,2/16/2018,73,paid_search
6860,5/4/2018,73,unknown
7076,4/24/2018,73,social
7407,3/12/2018,73,direct_traffic
7710,5/4/2018,73,paid_search
7750,3/26/2018,73,paid_search
7766,2/23/2018,73,organic_search
7771,2/27/2018,73,social
7874,3/20/2018,73,paid_search
182,5/23/2018,74,email
1687,5/27/2018,74,social
2470,5/24/2018,74,other_publicities
184,9/25/2017,75,paid_search
319,1/21/2018,75,paid_search
383,10/2/2017,75,paid_search
713,2/7/2018,75,paid_search
998,4/27/2018,75,paid_search
1416,1/22/2018,75,direct_traffic
3489,1/8/2018,75,paid_search
5112,10/26/2017,75,paid_search
5136,9/12/2017,75,paid_search
5951,1/19/2018,75,organic_search
5971,1/24/2018,75,paid_search
7039,3/5/2018,75,unknown
7108,2/15/2018,75,paid_search
7716,1/22/2018,75,paid_search
185,3/1/2018,76,email
2349,3/1/2018,76,direct_traffic
3902,3/1/2018,76,direct_traffic
3923,3/1/2018,76,organic_search
5201,3/1/2018,76,email
5638,3/1/2018,76,organic_search
7040,3/1/2018,76,paid_search
7085,3/1/2018,76,organic_search
7911,3/1/2018,76,organic_search
186,1/22/2018,77,paid_search
488,2/22/2018,77,paid_search
1458,8/29/2017,77,direct_traffic
1697,2/19/2018,77,paid_search
1732,2/14/2018,77,paid_search
1865,2/12/2018,77,paid_search
2301,1/11/2018,77,paid_search
2490,3/29/2018,77,paid_search
2696,1/30/2018,77,organic_search
2937,3/22/2018,77,paid_search
3175,2/26/2018,77,paid_search
3196,1/12/2018,77,paid_search
4106,3/24/2018,77,paid_search
4479,2/22/2018,77,paid_search
4496,3/23/2018,77,paid_search
4518,8/30/2017,77,paid_search
4778,7/17/2017,77,paid_search
5391,2/5/2018,77,paid_search
6174,2/7/2018,77,paid_search
6237,2/7/2018,77,paid_search
6261,3/13/2018,77,paid_search
6530,3/21/2018,77,organic_search
7410,2/16/2018,77,paid_search
7938,2/23/2018,77,paid_search
189,1/25/2018,78,organic_search
610,4/3/2018,78,email
1208,1/11/2018,78,social
1332,3/23/2018,78,paid_search
1658,3/21/2018,78,email
2404,3/21/2018,78,organic_search
2703,3/20/2018,78,paid_search
3599,3/20/2018,78,email
5385,1/12/2018,78,email
5892,3/20/2018,78,organic_search
6251,3/20/2018,78,email
6976,3/21/2018,78,organic_search
7218,3/21/2018,78,organic_search
192,5/22/2018,79,email
418,5/2/2018,79,email
562,12/18/2017,79,email
959,5/2/2018,79,email
980,9/4/2017,79,unknown
1373,9/11/2017,79,email
1381,2/6/2018,79,display
2004,5/22/2018,79,email
2173,5/17/2018,79,email
2240,4/5/2018,79,unknown
2695,9/4/2017,79,unknown
2702,9/7/2017,79,email
2740,5/2/2018,79,email
3020,11/22/2017,79,direct_traffic
3061,5/22/2018,79,email
3566,8/23/2017,79,email
3709,8/23/2017,79,email
4167,5/2/2018,79,email
4251,3/21/2018,79,display
5422,5/2/2018,79,email
5436,5/2/2018,79,email
5468,4/3/2018,79,email
6207,7/27/2017,79,email
6983,2/6/2018,79,email
7150,10/25/2017,79,email
7657,5/2/2018,79,email
7816,2/6/2018,79,email
7922,5/2/2018,79,email
7996,5/22/2018,79,paid_search
196,5/26/2018,80,email
905,5/28/2018,80,organic_search
1164,5/2/2018,80,email
1181,5/4/2018,80,email
1481,5/15/2018,80,email
1860,5/24/2018,80,email
1894,5/14/2018,80,email
2724,5/2/2018,80,email
2738,5/2/2018,80,organic_search
3548,5/14/2018,80,email
4076,4/2/2018,80,paid_search
4127,5/2/2018,80,email
4679,5/5/2018,80,email
4902,5/7/2018,80,unknown
5134,5/2/2018,80,email
5594,5/23/2018,80,email
5698,5/18/2018,80,direct_traffic
6086,5/2/2018,80,paid_search
6331,5/2/2018,80,email
6713,5/3/2018,80,organic_search
6809,5/3/2018,80,organic_search
7893,5/2/2018,80,paid_search
197,5/28/2018,81,paid_search
1370,5/30/2018,81,organic_search
3701,5/16/2018,81,paid_search
6834,5/1/2018,81,paid_search
198,2/28/2018,82,referral
1601,4/9/2018,82,referral
1806,5/29/2018,82,organic_search
2818,1/20/2018,82,organic_search
3036,2/7/2018,82,referral
3383,7/21/2017,82,organic_search
3801,12/22/2017,82,organic_search
4379,2/16/2018,82,organic_search
4536,9/5/2017,82,organic_search
5068,8/23/2017,82,organic_search
6217,8/22/2017,82,organic_search
6296,8/4/2017,82,organic_search
201,4/13/2018,83,paid_search
1520,4/26/2018,83,paid_search
2094,4/19/2018,83,paid_search
2124,4/10/2018,83,paid_search
2220,4/22/2018,83,paid_search
2782,4/30/2018,83,paid_search
4549,4/12/2018,83,paid_search
5314,4/24/2018,83,paid_search
6129,4/30/2018,83,paid_search
7354,4/17/2018,83,paid_search
212,3/26/2018,84,
218,8/27/2017,85,social
1705,8/29/2017,85,organic_search
2153,5/15/2018,85,organic_search
2282,8/24/2017,85,referral
2573,8/24/2017,85,paid_search
5589,8/23/2017,85,direct_traffic
5696,8/29/2017,85,organic_search
5907,8/22/2017,85,organic_search
6309,8/24/2017,85,paid_search
6684,8/28/2017,85,paid_search
6697,8/24/2017,85,paid_search
6708,8/28/2017,85,paid_search
7630,10/5/2017,85,organic_search
223,9/6/2017,86,referral
1081,2/2/2018,86,organic_search
2215,9/5/2017,86,direct_traffic
2562,9/4/2017,86,direct_traffic
2565,9/4/2017,86,other
2593,1/4/2018,86,social
3819,9/1/2017,86,email
6160,12/29/2017,86,organic_search
6673,9/5/2017,86,unknown
230,7/21/2017,87,other
547,11/23/2017,87,direct_traffic
950,9/14/2017,87,email
1029,2/26/2018,87,paid_search
1220,1/24/2018,87,other
1626,1/25/2018,87,email
2189,2/26/2018,87,email
2506,2/27/2018,87,paid_search
2720,11/20/2017,87,unknown
2734,2/27/2018,87,email
2826,5/15/2018,87,email
3530,1/22/2018,87,email
3754,12/15/2017,87,email
3897,3/13/2018,87,email
4036,1/23/2018,87,email
4540,3/13/2018,87,email
4811,2/26/2018,87,referral
4884,5/15/2018,87,unknown
5280,1/23/2018,87,email
5301,5/30/2018,87,email
5682,3/19/2018,87,email
5787,11/10/2017,87,unknown
5872,7/28/2017,87,display
6250,1/29/2018,87,paid_search
6269,9/15/2017,87,other_publicities
6303,2/27/2018,87,email
6877,1/22/2018,87,email
7050,3/13/2018,87,email
7228,2/28/2018,87,organic_search
7303,3/13/2018,87,email
7590,2/26/2018,87,email
7678,12/20/2017,87,email
238,4/4/2018,88,social
275,4/14/2018,88,social
452,4/6/2018,88,social
580,4/7/2018,88,social
629,4/23/2018,88,social
862,4/8/2018,88,social
993,3/19/2018,88,social
1091,11/7/2017,88,social
1237,4/8/2018,88,social
1290,12/31/2017,88,social
1504,12/26/2017,88,social
1740,4/21/2018,88,social
1817,3/10/2018,88,social
1992,3/30/2018,88,social
2151,4/8/2018,88,social
2197,4/27/2018,88,social
2400,4/17/2018,88,social
2429,4/9/2018,88,social
2472,2/19/2018,88,social
2747,4/21/2018,88,social
2853,4/27/2018,88,social
2949,3/26/2018,88,social
3037,4/20/2018,88,social
3250,4/4/2018,88,social
3617,2/23/2018,88,social
3624,4/16/2018,88,organic_search
3645,4/25/2018,88,social
3963,4/15/2018,88,social
4082,4/24/2018,88,social
4142,3/4/2018,88,social
4154,4/12/2018,88,social
4358,3/3/2018,88,social
4509,5/3/2018,88,paid_search
4585,4/11/2018,88,social
4788,3/26/2018,88,social
4855,3/10/2018,88,social
4936,3/6/2018,88,social
4949,2/23/2018,88,social
5138,11/7/2017,88,social
5228,4/19/2018,88,social
5427,3/5/2018,88,social
5428,4/14/2018,88,organic_search
5510,4/14/2018,88,social
5578,3/26/2018,88,social
5647,4/4/2018,88,social
5720,3/24/2018,88,social
5953,4/13/2018,88,social
5998,3/24/2018,88,social
6015,3/22/2018,88,social
6140,4/9/2018,88,social
6153,2/25/2018,88,social
6192,4/4/2018,88,social
6231,4/2/2018,88,social
6655,3/25/2018,88,social
7227,4/16/2018,88,social
7469,3/6/2018,88,social
7507,4/8/2018,88,social
7568,4/11/2018,88,organic_search
7789,4/22/2018,88,social
7826,4/7/2018,88,social
7855,4/15/2018,88,social
7926,4/5/2018,88,paid_search
247,2/26/2018,89,unknown
254,10/31/2017,90,paid_search
1678,10/24/2017,90,paid_search
1926,10/23/2017,90,paid_search
1964,10/23/2017,90,paid_search
2982,9/26/2017,90,organic_search
3209,10/24/2017,90,paid_search
3406,10/23/2017,90,paid_search
3506,10/23/2017,90,unknown
4735,9/26/2017,90,unknown
4809,9/27/2017,90,organic_search
5515,10/31/2017,90,direct_traffic
5707,9/29/2017,90,referral
7618,10/23/2017,90,paid_search
255,4/13/2018,91,paid_search
4830,4/30/2018,91,organic_search
5042,4/21/2018,91,paid_search
5080,5/31/2018,91,paid_search
5999,4/2/2018,91,paid_search
7803,4/26/2018,91,organic_search
7905,5/28/2018,91,organic_search
263,7/27/2017,92,
264,9/24/2017,93,direct_traffic
1043,7/14/2017,93,direct_traffic
1103,8/1/2017,93,organic_search
1651,4/12/2018,93,direct_traffic
2328,8/24/2017,93,social
2804,7/7/2017,93,organic_search
3244,7/31/2017,93,organic_search
3463,8/14/2017,93,organic_search
3466,8/10/2017,93,organic_search
3470,8/23/2017,93,organic_search
3601,10/25/2017,93,organic_search
4027,8/14/2017,93,organic_search
4047,8/15/2017,93,organic_search
4156,8/12/2017,93,organic_search
4822,10/31/2017,93,direct_traffic
4833,8/15/2017,93,organic_search
6394,8/23/2017,93,direct_traffic
7145,8/9/2017,93,organic_search
266,4/4/2018,94,email
4023,4/10/2018,94,email
5388,4/3/2018,94,unknown
273,10/2/2017,95,referral
1637,2/21/2018,95,organic_search
1969,10/24/2017,95,other_publicities
2816,11/10/2017,95,email
3083,12/12/2017,95,social
6426,10/23/2017,95,referral
6547,10/2/2017,95,email
6574,11/23/2017,95,referral
6755,11/22/2017,95,email
7743,3/6/2018,95,organic_search
7844,10/3/2017,95,paid_search
274,10/19/2017,96,organic_search
634,2/21/2018,96,paid_search
4935,4/22/2018,96,paid_search
6439,3/19/2018,96,organic_search
277,4/19/2018,97,email
451,4/19/2018,97,display
686,4/18/2018,97,organic_search
1031,4/18/2018,97,direct_traffic
1679,4/16/2018,97,paid_search
1896,4/23/2018,97,email
2012,4/19/2018,97,organic_search
2597,4/19/2018,97,social
2706,4/14/2018,97,organic_search
3128,4/25/2018,97,direct_traffic
3130,4/19/2018,97,email
3180,4/16/2018,97,paid_search
3606,4/18/2018,97,referral
3715,4/18/2018,97,
3960,4/23/2018,97,paid_search
4428,4/19/2018,97,direct_traffic
4684,4/17/2018,97,other_publicities
5001,4/18/2018,97,organic_search
6053,4/18/2018,97,unknown
6501,4/18/2018,97,email
6622,4/18/2018,97,organic_search
7171,4/18/2018,97,paid_search
282,1/31/2018,98,email
437,1/7/2018,98,organic_search
885,1/31/2018,98,social
1911,4/6/2018,98,direct_traffic
2194,1/18/2018,98,organic_search
2677,6/20/2017,98,email
2899,1/11/2018,98,organic_search
3053,1/31/2018,98,organic_search
3147,2/2/2018,98,email
3296,2/28/2018,98,organic_search
3494,1/24/2018,98,direct_traffic
3635,5/21/2018,98,organic_search
3665,2/5/2018,98,referral
3727,8/17/2017,98,direct_traffic
4447,2/1/2018,98,email
4456,4/22/2018,98,direct_traffic
4461,3/4/2018,98,direct_traffic
5251,2/5/2018,98,email
5268,1/17/2018,98,email
5469,8/3/2017,98,organic_search
6069,2/9/2018,98,referral
6932,2/25/2018,98,email
7313,2/3/2018,98,email
290,4/28/2018,99,social
359,3/26/2018,99,organic_search
987,5/7/2018,99,referral
1491,4/16/2018,99,referral
2891,3/26/2018,99,paid_search
5688,4/10/2018,99,organic_search
6480,4/15/2018,99,social
7205,4/26/2018,99,organic_search
7414,3/26/2018,99,direct_traffic
7944,3/27/2018,99,email
7997,3/27/2018,99,paid_search
301,8/5/2017,100,organic_search
322,5/30/2018,100,organic_search
491,7/7/2017,100,unknown
785,11/3/2017,100,email
856,4/27/2018,100,organic_search
929,12/24/2017,100,organic_search
974,2/14/2018,100,direct_traffic
1205,1/30/2018,100,unknown
1475,4/11/2018,100,organic_search
1959,5/3/2018,100,social
2278,11/16/2017,100,email
2289,1/11/2018,100,direct_traffic
3186,1/30/2018,100,organic_search
3217,11/23/2017,100,unknown
3892,5/10/2018,100,organic_search
4153,4/19/2018,100,organic_search
4556,1/20/2018,100,social
4978,4/2/2018,100,organic_search
5066,10/9/2017,100,social
6151,1/8/2018,100,organic_search
7358,5/4/2018,100,organic_search
7624,1/30/2018,100,organic_search
7921,3/19/2018,100,organic_search
305,1/18/2018,101,unknown
728,3/19/2018,101,paid_search
762,11/24/2017,101,paid_search
765,11/17/2017,101,paid_search
1024,1/8/2018,101,paid_search
1343,9/26/2017,101,paid_search
1589,3/10/2018,101,paid_search
1615,3/2/2018,101,paid_search
1769,10/7/2017,101,paid_search
1977,10/17/2017,101,paid_search
2044,1/7/2018,101,paid_search
2273,2/20/2018,101,unknown
3013,3/19/2018,101,paid_search
3529,3/13/2018,101,organic_search
3562,12/27/2017,101,paid_search
3703,3/21/2018,101,paid_search
3933,3/8/2018,101,organic_search
4394,11/26/2017,101,paid_search
4445,2/28/2018,101,paid_search
4872,9/14/2017,101,paid_search
4920,9/29/2017,101,paid_search
5034,10/26/2017,101,paid_search
5135,3/16/2018,101,organic_search
5420,9/3/2017,101,paid_search
5833,2/6/2018,101,paid_search
6289,9/5/2017,101,paid_search
6358,3/8/2018,101,organic_search
6804,2/27/2018,101,organic_search
6879,9/13/2017,101,paid_search
7238,2/13/2018,101,paid_search
7430,1/20/2018,101,paid_search
7916,3/10/2018,101,paid_search
308,4/12/2018,102,paid_search
310,12/29/2017,103,organic_search
1440,10/28/2017,103,organic_search
2126,9/4/2017,103,organic_search
7976,4/30/2018,103,unknown
311,4/11/2018,104,organic_search
1717,7/25/2017,104,organic_search
4567,1/29/2018,104,email
312,3/20/2018,105,direct_traffic
417,2/28/2018,105,organic_search
872,2/25/2018,105,direct_traffic
1594,2/18/2018,105,organic_search
1858,4/10/2018,105,email
2370,3/13/2018,105,referral
2855,4/3/2018,105,organic_search
2944,8/31/2017,105,organic_search
2977,7/2/2017,105,direct_traffic
3091,9/5/2017,105,organic_search
3297,1/29/2018,105,organic_search
3656,4/13/2018,105,organic_search
4095,3/16/2018,105,organic_search
4116,2/1/2018,105,organic_search
4300,1/29/2018,105,organic_search
4351,4/5/2018,105,organic_search
4453,7/18/2017,105,direct_traffic
4689,5/25/2018,105,paid_search
4706,3/19/2018,105,direct_traffic
6275,3/21/2018,105,organic_search
6781,2/7/2018,105,organic_search
7526,5/9/2018,105,organic_search
7627,5/14/2018,105,direct_traffic
7658,12/13/2017,105,paid_search
7785,11/7/2017,105,direct_traffic
7946,3/6/2018,105,paid_search
7986,3/22/2018,105,organic_search
320,5/14/2018,106,paid_search
1239,5/18/2018,106,paid_search
1351,5/18/2018,106,paid_search
1973,4/29/2018,106,paid_search
3441,4/27/2018,106,paid_search
3638,5/26/2018,106,paid_search
4034,4/30/2018,106,paid_search
4273,4/26/2018,106,paid_search
4421,5/4/2018,106,display
4532,5/22/2018,106,paid_search
4819,5/12/2018,106,paid_search
5294,5/2/2018,106,unknown
5601,5/29/2018,106,paid_search
321,3/26/2018,107,referral
388,4/12/2018,107,direct_traffic
478,5/31/2018,107,direct_traffic
661,9/19/2017,107,email
714,9/18/2017,107,email
715,3/29/2018,107,organic_search
1056,9/19/2017,107,organic_search
1645,9/20/2017,107,direct_traffic
2705,9/20/2017,107,direct_traffic
2922,9/20/2017,107,other_publicities
3985,9/21/2017,107,other
4972,2/1/2018,107,email
5929,9/27/2017,107,direct_traffic
6717,9/19/2017,107,other
7107,2/14/2018,107,organic_search
7524,9/15/2017,107,referral
324,4/7/2018,108,referral
329,4/9/2018,109,paid_search
912,3/12/2018,109,paid_search
1018,11/17/2017,109,organic_search
1124,3/28/2018,109,paid_search
1876,2/19/2018,109,paid_search
2524,3/7/2018,109,paid_search
2742,1/5/2018,109,paid_search
2760,1/18/2018,109,organic_search
3409,10/8/2017,109,paid_search
3817,4/2/2018,109,other_publicities
4234,2/20/2018,109,paid_search
4269,11/20/2017,109,paid_search
4335,3/12/2018,109,paid_search
4709,10/26/2017,109,organic_search
5074,2/28/2018,109,paid_search
5338,12/26/2017,109,paid_search
5406,3/2/2018,109,organic_search
6095,11/15/2017,109,paid_search
6430,10/1/2017,109,paid_search
7060,9/18/2017,109,paid_search
7321,10/3/2017,109,paid_search
7862,9/18/2017,109,paid_search
341,4/12/2018,110,unknown
354,3/23/2018,111,organic_search
398,8/29/2017,111,direct_traffic
467,11/2/2017,111,direct_traffic
520,5/8/2018,111,organic_search
556,4/23/2018,111,direct_traffic
876,5/10/2018,111,direct_traffic
883,2/28/2018,111,organic_search
934,5/20/2018,111,paid_search
999,5/22/2018,111,direct_traffic
1087,3/1/2018,111,direct_traffic
1120,10/25/2017,111,organic_search
1532,4/3/2018,111,organic_search
1695,3/27/2018,111,referral
1939,1/23/2018,111,direct_traffic
2141,5/30/2018,111,direct_traffic
2188,5/19/2018,111,organic_search
2226,3/27/2018,111,paid_search
2393,3/9/2018,111,organic_search
2496,1/12/2018,111,organic_search
2673,5/9/2018,111,paid_search
2719,3/5/2018,111,direct_traffic
2906,7/19/2017,111,organic_search
2984,4/17/2018,111,direct_traffic
2998,9/26/2017,111,organic_search
3044,1/7/2018,111,social
3155,4/4/2018,111,referral
3172,2/6/2018,111,organic_search
3216,11/20/2017,111,organic_search
3256,10/24/2017,111,organic_search
3674,5/27/2018,111,referral
3738,4/5/2018,111,
3778,5/11/2018,111,referral
3859,9/26/2017,111,organic_search
3879,1/31/2018,111,organic_search
3967,5/28/2018,111,organic_search
3970,3/15/2018,111,organic_search
4059,4/23/2018,111,organic_search
4238,4/21/2018,111,organic_search
4344,10/20/2017,111,organic_search
4404,2/7/2018,111,direct_traffic
4553,5/25/2018,111,organic_search
4787,5/12/2018,111,paid_search
4807,4/19/2018,111,direct_traffic
4926,5/5/2018,111,organic_search
5003,5/25/2018,111,organic_search
5024,5/22/2018,111,direct_traffic
5289,9/12/2017,111,paid_search
5471,4/5/2018,111,paid_search
5504,5/16/2018,111,paid_search
5505,11/26/2017,111,unknown
5693,5/30/2018,111,direct_traffic
6333,10/3/2017,111,organic_search
6478,10/16/2017,111,direct_traffic
6782,10/6/2017,111,paid_search
7105,1/9/2018,111,paid_search
7172,2/22/2018,111,direct_traffic
7248,2/8/2018,111,direct_traffic
7267,2/20/2018,111,direct_traffic
7298,8/25/2017,111,other
7380,12/7/2017,111,organic_search
7392,3/29/2018,111,organic_search
7472,9/26/2017,111,direct_traffic
7479,4/26/2018,111,organic_search
7542,10/24/2017,111,direct_traffic
7588,1/13/2018,111,organic_search
7790,1/28/2018,111,organic_search
7869,2/26/2018,111,direct_traffic
7967,12/19/2017,111,direct_traffic
360,2/22/2018,112,direct_traffic
719,2/22/2018,112,paid_search
989,5/29/2018,112,paid_search
1813,2/21/2018,112,organic_search
1846,2/25/2018,112,social
3134,2/21/2018,112,paid_search
3162,2/23/2018,112,organic_search
3723,2/22/2018,112,unknown
4375,2/22/2018,112,email
4797,2/22/2018,112,unknown
5047,2/22/2018,112,email
5086,2/22/2018,112,paid_search
5167,2/23/2018,112,unknown
5244,2/23/2018,112,referral
6594,2/22/2018,112,paid_search
6685,2/22/2018,112,organic_search
6876,2/23/2018,112,display
7104,2/22/2018,112,paid_search
7901,2/22/2018,112,email
7958,3/22/2018,112,social
365,3/22/2018,113,unknown
367,5/16/2018,113,organic_search
3047,5/8/2018,113,organic_search
3332,5/15/2018,113,paid_search
3603,4/4/2018,113,paid_search
3913,4/7/2018,113,referral
4749,4/18/2018,113,organic_search
5605,4/29/2018,113,paid_search
5742,5/1/2018,113,organic_search
366,8/2/2017,114,organic_search
1725,9/22/2017,114,paid_search
4840,9/24/2017,114,direct_traffic
6242,1/5/2018,114,organic_search
373,4/27/2018,115,organic_search
3531,5/2/2018,115,paid_search
4760,4/27/2018,115,display
386,9/13/2017,116,email
554,9/14/2017,116,email
771,9/13/2017,116,email
1173,9/14/2017,116,email
2357,9/13/2017,116,email
3432,9/13/2017,116,email
5090,9/13/2017,116,email
5443,9/13/2017,116,email
6570,9/13/2017,116,email
7406,9/14/2017,116,email
7751,9/22/2017,116,email
393,5/22/2018,117,email
2246,5/22/2018,117,organic_search
3870,5/22/2018,117,email
5033,5/28/2018,117,unknown
5921,5/24/2018,117,email
5997,5/23/2018,117,email
6377,5/30/2018,117,organic_search
7223,5/22/2018,117,email
395,7/19/2017,118,email
2110,7/3/2017,118,email
399,5/18/2018,119,other_publicities
620,5/17/2018,119,paid_search
1061,5/8/2018,119,unknown
1611,3/7/2018,119,organic_search
1636,5/21/2018,119,unknown
2390,5/8/2018,119,paid_search
2484,1/30/2018,119,unknown
3579,3/23/2018,119,unknown
3945,2/22/2018,119,unknown
4090,2/26/2018,119,paid_search
4111,3/23/2018,119,unknown
4658,2/28/2018,119,unknown
5084,2/26/2018,119,unknown
